,userId,date,window,desc,data,explanation,explain_id,Algorithm,mID,imdbClicked,rating
39,263,2020-04-20T21:21:19,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:122:5:0:5,,5,AE,122,0,5
40,263,2020-04-20T21:21:19,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:120:5:0:5,,5,AE,120,0,5
41,263,2020-04-20T21:21:19,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:324786:1:0:1,,1,popular,324786,0,1
44,263,2020-04-20T21:21:53,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:54138:1:0:4,,1,popular,54138,0,4
45,263,2020-04-20T21:21:53,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:11130:7:0:4,,7,MF,11130,0,4
46,263,2020-04-20T21:21:53,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:10735:7:0:1,,7,MF,10735,0,1
39,266,2020-04-20T22:04:02,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:675:5:0:4,,5,AE,675,0,4
40,266,2020-04-20T22:04:02,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:862:1:0:1,,1,popular,862,0,1
41,266,2020-04-20T22:04:02,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:671:2:0:4,,2,AE,671,0,4
44,266,2020-04-20T22:04:19,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:627:1:0:5,,1,popular,627,0,5
45,266,2020-04-20T22:04:19,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:6557:7:0:1,,7,MF,6557,0,1
46,266,2020-04-20T22:04:19,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:50619:7:0:1,,7,MF,50619,0,1
39,267,2020-04-20T22:02:22,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:11529:7:0:1,,7,AE,11529,0,1
40,267,2020-04-20T22:02:22,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:11355:7:0:1,,7,AE,11355,0,1
41,267,2020-04-20T22:02:22,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:96721:1:0:3,,1,popular,96721,0,3
44,267,2020-04-20T22:02:35,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:11137:2:0:4,,2,MF,11137,0,4
45,267,2020-04-20T22:02:35,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:11247:7:0:4,,7,MF,11247,0,4
46,267,2020-04-20T22:02:35,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:76341:1:0:1,,1,popular,76341,0,1
39,275,2020-04-20T22:20:21,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:273248:1:0:1,,1,popular,273248,0,1
40,275,2020-04-20T22:20:21,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:157336:6:0:5,,6,AE,157336,0,5
41,275,2020-04-20T22:20:21,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:603:6:0:5,,6,AE,603,0,5
44,275,2020-04-20T22:20:35,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:329865:7:0:5,,7,MF,329865,0,5
45,275,2020-04-20T22:20:35,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:293660:5:0:5,,5,MF,293660,0,5
46,275,2020-04-20T22:20:35,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:18:1:0:5,,1,popular,18,0,5
39,277,2020-04-20T22:36:56,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:127585:1:0:5,,1,popular,127585,0,5
40,277,2020-04-20T22:36:56,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:269149:5:0:4,,5,AE,269149,0,4
41,277,2020-04-20T22:36:56,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:64688:4:0:4,,4,AE,64688,0,4
44,277,2020-04-20T22:37:23,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:141:1:0:1,,1,popular,141,0,1
45,277,2020-04-20T22:37:23,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:112949:7:0:4,,7,MF,112949,0,4
46,277,2020-04-20T22:37:23,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:50619:7:0:5,,7,MF,50619,0,5
39,279,2020-04-21T11:14:04,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:157336:2:0:4,,2,AE,157336,0,4
40,279,2020-04-21T11:14:04,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:862:1:0:4,,1,popular,862,0,4
41,279,2020-04-21T11:14:04,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:150540:5:0:5,,5,AE,150540,0,5
44,279,2020-04-21T11:14:16,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:122:5:0:3,,5,MF,122,0,3
45,279,2020-04-21T11:14:16,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:38:5:0:4,,5,MF,38,0,4
46,279,2020-04-21T11:14:16,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:68718:1:0:4,,1,popular,68718,0,4
39,280,2020-04-21T11:11:06,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:8966:3:0:4,,3,AE,8966,0,4
40,280,2020-04-21T11:11:06,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:50014:1:0:2,,1,popular,50014,0,2
41,280,2020-04-21T11:11:06,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:106646:2:0:5,,2,AE,106646,0,5
44,280,2020-04-21T11:11:15,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:77:1:0:3,,1,popular,77,0,3
45,280,2020-04-21T11:11:15,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:193610:7:0:3,,7,MF,193610,0,3
46,280,2020-04-21T11:11:15,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:112949:7:0:4,,7,MF,112949,0,4
39,281,2020-04-21T11:16:37,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:96721:1:0:3,,1,popular,96721,0,3
40,281,2020-04-21T11:16:37,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:1124:2:0:5,,2,AE,1124,0,5
41,281,2020-04-21T11:16:37,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:77:2:0:5,,2,AE,77,0,5
44,281,2020-04-21T11:16:46,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:122:5:0:5,,5,MF,122,0,5
45,281,2020-04-21T11:16:46,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:293660:1:0:5,,1,popular,293660,0,5
46,281,2020-04-21T11:16:46,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:752:5:0:5,,5,MF,752,0,5
39,282,2020-04-21T11:29:13,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:550:5:0:4,,5,AE,550,0,4
40,282,2020-04-21T11:29:13,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:99861:1:0:2,,1,popular,99861,0,2
41,282,2020-04-21T11:29:13,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:45243:4:0:5,,4,AE,45243,0,5
44,282,2020-04-21T11:29:33,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:283995:1:0:1,,1,popular,283995,0,1
45,282,2020-04-21T11:29:33,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:155:7:0:2,,7,MF,155,0,2
46,282,2020-04-21T11:29:33,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:122:5:0:2,,5,MF,122,0,2
39,283,2020-04-21T11:41:39,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:603:5:0:5,,5,AE,603,0,5
40,283,2020-04-21T11:41:39,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:19908:5:0:3,,5,AE,19908,0,3
41,283,2020-04-21T11:41:39,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:24428:1:0:5,,1,popular,24428,0,5
44,283,2020-04-21T11:41:47,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:152601:7:0:1,,7,MF,152601,0,1
45,283,2020-04-21T11:41:47,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:244786:7:0:1,,7,MF,244786,0,1
46,283,2020-04-21T11:41:47,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:9806:1:0:3,,1,popular,9806,0,3
39,284,2020-04-21T12:10:28,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:100402:1:0:3,,1,popular,100402,0,3
40,284,2020-04-21T12:10:28,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:264660:5:0:5,,5,AE,264660,0,5
41,284,2020-04-21T12:10:28,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:120467:5:0:5,,5,AE,120467,0,5
44,284,2020-04-21T12:10:47,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:293660:5:0:2,,5,MF,293660,0,2
45,284,2020-04-21T12:10:47,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:329865:2:0:4,,2,MF,329865,0,4
46,284,2020-04-21T12:10:47,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:862:1:0:4,,1,popular,862,0,4
39,286,2020-04-21T12:34:17,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:121:4:0:4,,4,AE,121,0,4
40,286,2020-04-21T12:34:17,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:10193:1:0:4,,1,popular,10193,0,4
41,286,2020-04-21T12:34:17,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:120:6:0:5,,6,AE,120,0,5
44,286,2020-04-21T12:34:28,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:76341:5:0:3,,5,MF,76341,0,3
45,286,2020-04-21T12:34:28,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:27205:5:0:4,,5,MF,27205,0,4
46,286,2020-04-21T12:34:28,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:64690:1:0:3,,1,popular,64690,0,3
39,287,2020-04-21T12:47:06,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:300669:7:0:5,,7,AE,300669,0,5
40,287,2020-04-21T12:47:06,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:863:1:0:2,,1,popular,863,0,2
41,287,2020-04-21T12:47:06,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:259693:2:0:5,,2,AE,259693,0,5
44,287,2020-04-21T12:47:27,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:181886:2:0:3,,2,MF,181886,0,3
45,287,2020-04-21T12:47:27,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:228150:1:0:1,,1,popular,228150,0,1
46,287,2020-04-21T12:47:27,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:103328:7:0:1,,7,MF,103328,0,1
39,290,2020-04-21T13:18:36,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:675:2:0:5,,2,AE,675,0,5
40,290,2020-04-21T13:18:36,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:98:1:0:5,,1,popular,98,0,5
41,290,2020-04-21T13:18:36,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:673:4:0:5,,4,AE,673,0,5
44,290,2020-04-21T13:19:16,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:131631:4:0:5,,4,MF,131631,0,5
45,290,2020-04-21T13:19:16,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:1402:1:0:2,,1,popular,1402,0,2
46,290,2020-04-21T13:19:16,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:329865:7:1:4,,7,MF,329865,1,4
39,291,2020-04-21T13:29:52,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:37165:1:0:4,,1,popular,37165,0,4
40,291,2020-04-21T13:29:52,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:118340:6:0:4,,6,AE,118340,0,4
41,291,2020-04-21T13:29:52,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:767:5:0:3,,5,AE,767,0,3
44,291,2020-04-21T13:30:10,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:10681:1:0:2,,1,popular,10681,0,2
45,291,2020-04-21T13:30:10,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:244786:1:0:2,,1,MF,244786,0,2
46,291,2020-04-21T13:30:10,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:155:2:0:3,,2,MF,155,0,3
39,294,2020-04-21T13:33:30,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:73:1:0:3,,1,popular,73,0,3
40,294,2020-04-21T13:33:30,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:118340:6:0:4,,6,AE,118340,0,4
41,294,2020-04-21T13:33:30,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:100402:5:0:5,,5,AE,100402,0,5
44,294,2020-04-21T13:33:47,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:603:1:0:5,,1,popular,603,0,5
45,294,2020-04-21T13:33:47,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:120:6:0:5,,6,MF,120,0,5
46,294,2020-04-21T13:33:47,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:122:5:0:5,,5,MF,122,0,5
39,297,2020-04-21T14:08:18,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:269149:7:0:1,,7,AE,269149,0,1
40,297,2020-04-21T14:08:18,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:603:6:0:1,,6,AE,603,0,1
41,297,2020-04-21T14:08:18,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:7345:1:0:1,,1,popular,7345,0,1
44,297,2020-04-21T14:08:26,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:329865:7:0:1,,7,MF,329865,0,1
45,297,2020-04-21T14:08:26,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:293660:5:0:4,,5,MF,293660,0,4
46,297,2020-04-21T14:08:26,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:106646:1:0:4,,1,popular,106646,0,4
41,300,2020-04-21T14:12:48,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:1124:1:0:3,,1,popular,1124,0,3
42,300,2020-04-21T14:12:48,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:603:6:0:1,,6,AE,603,0,1
43,300,2020-04-21T14:12:48,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:157336:5:0:1,,5,AE,157336,0,1
46,300,2020-04-21T14:12:59,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:177572:7:0:1,,7,MF,177572,0,1
47,300,2020-04-21T14:12:59,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:293660:5:0:4,,5,MF,293660,0,4
48,300,2020-04-21T14:12:59,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:672:1:0:4,,1,popular,672,0,4
39,302,2020-04-21T14:24:21,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:603:6:0:5,,6,AE,603,0,5
40,302,2020-04-21T14:24:21,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:1726:1:0:5,,1,popular,1726,0,5
41,302,2020-04-21T14:24:21,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:293660:4:0:5,,4,AE,293660,0,5
44,302,2020-04-21T14:24:28,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:244786:7:0:5,,7,MF,244786,0,5
45,302,2020-04-21T14:24:28,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:76341:5:0:5,,5,MF,76341,0,5
46,302,2020-04-21T14:24:28,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:137113:1:0:5,,1,popular,137113,0,5
39,303,2020-04-21T15:26:07,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:603:5:0:4,,5,AE,603,0,4
40,303,2020-04-21T15:26:07,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:155:2:0:4,,2,AE,155,0,4
41,303,2020-04-21T15:26:07,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:9806:1:0:3,,1,popular,9806,0,3
44,303,2020-04-21T15:26:23,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:190859:1:0:4,,1,popular,190859,0,4
45,303,2020-04-21T15:26:23,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:9655:7:0:4,,7,MF,9655,0,4
46,303,2020-04-21T15:26:23,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:50619:5:0:3,,5,MF,50619,0,3
39,304,2020-04-21T15:56:12,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:11324:1:0:2,,1,popular,11324,0,2
40,304,2020-04-21T15:56:12,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:68721:3:0:5,,3,AE,68721,0,5
41,304,2020-04-21T15:56:12,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:1726:3:0:5,,3,AE,1726,0,5
44,304,2020-04-21T15:56:32,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:334543:1:0:2,,1,popular,334543,0,2
45,304,2020-04-21T15:56:32,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:76341:7:0:2,,7,MF,76341,0,2
46,304,2020-04-21T15:56:32,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:27205:2:0:4,,2,MF,27205,0,4
39,307,2020-04-21T17:29:46,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:603:5:0:5,,5,AE,603,0,5
40,307,2020-04-21T17:29:46,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:118340:6:0:4,,6,AE,118340,0,4
41,307,2020-04-21T17:29:46,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:747:1:0:4,,1,popular,747,0,4
44,307,2020-04-21T17:29:56,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:329865:7:0:3,,7,MF,329865,0,3
45,307,2020-04-21T17:29:56,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:244786:7:0:5,,7,MF,244786,0,5
46,307,2020-04-21T17:29:56,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:18785:1:0:3,,1,popular,18785,0,3
39,313,2020-04-21T17:39:11,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:603:5:0:4,,5,AE,603,0,4
40,313,2020-04-21T17:39:11,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:296096:1:0:3,,1,popular,296096,0,3
41,313,2020-04-21T17:39:11,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:27205:5:0:3,,5,AE,27205,0,3
44,313,2020-04-21T17:39:21,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:9762:7:0:2,,7,MF,9762,0,2
45,313,2020-04-21T17:39:21,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:50619:7:0:2,,7,MF,50619,0,2
46,313,2020-04-21T17:39:21,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:745:1:0:3,,1,popular,745,0,3
39,315,2020-04-21T19:23:09,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:100402:2:0:5,,2,AE,100402,0,5
40,315,2020-04-21T19:23:09,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:155:5:0:5,,5,AE,155,0,5
41,315,2020-04-21T19:23:09,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:106646:1:0:2,,1,popular,106646,0,2
44,315,2020-04-21T19:23:21,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:140607:6:0:4,,6,MF,140607,0,4
45,315,2020-04-21T19:23:21,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:329865:7:0:2,,7,MF,329865,0,2
46,315,2020-04-21T19:23:21,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:10193:1:0:1,,1,popular,10193,0,1
39,317,2020-04-22T13:40:21,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:266856:1:0:1,,1,popular,266856,0,1
40,317,2020-04-22T13:40:21,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:14160:5:0:4,,5,AE,14160,0,4
41,317,2020-04-22T13:40:21,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:150540:1:0:5,,1,AE,150540,0,5
44,317,2020-04-22T13:40:41,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:115:1:1:4,,1,popular,115,1,4
45,317,2020-04-22T13:40:41,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:140607:7:0:4,,7,MF,140607,0,4
46,317,2020-04-22T13:40:41,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:177572:7:0:4,,7,MF,177572,0,4
39,319,2020-04-22T15:34:36,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:12444:2:0:3,,2,AE,12444,0,3
40,319,2020-04-22T15:34:36,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:10674:1:0:5,,1,popular,10674,0,5
41,319,2020-04-22T15:34:36,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:674:4:0:3,,4,AE,674,0,3
44,319,2020-04-22T15:35:02,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:11247:7:0:4,,7,MF,11247,0,4
45,319,2020-04-22T15:35:02,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:6557:2:0:5,,2,MF,6557,0,5
46,319,2020-04-22T15:35:02,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:272:1:0:1,,1,popular,272,0,1
39,322,2020-04-22T18:02:44,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:640:1:0:3,,1,popular,640,0,3
40,322,2020-04-22T18:02:44,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:27205:5:0:4,,5,AE,27205,0,4
41,322,2020-04-22T18:02:44,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:9802:5:0:4,,5,AE,9802,0,4
44,322,2020-04-22T18:02:53,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:453:1:0:5,,1,popular,453,0,5
45,322,2020-04-22T18:02:53,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:122:6:0:2,,6,MF,122,0,2
46,322,2020-04-22T18:02:53,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:120:5:0:2,,5,MF,120,0,2
39,325,2020-04-24T01:56:22,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:27205:4:0:5,,4,AE,27205,0,5
40,325,2020-04-24T01:56:22,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:155:5:0:5,,5,AE,155,0,5
41,325,2020-04-24T01:56:22,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:118340:1:0:5,,1,popular,118340,0,5
44,325,2020-04-24T01:58:58,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:242582:1:1:4,,1,popular,242582,1,4
45,325,2020-04-24T01:58:58,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:122:2:0:5,,2,MF,122,0,5
46,325,2020-04-24T01:58:58,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:120:2:0:5,,2,MF,120,0,5
39,327,2020-04-26T14:47:28,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:862:1:0:4,,1,popular,862,0,4
40,327,2020-04-26T14:47:28,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:675:4:0:4,,4,AE,675,0,4
41,327,2020-04-26T14:47:28,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], AE:673:3:0:5,,3,AE,673,0,5
44,327,2020-04-26T14:47:50,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], popular:329865:1:0:4,,1,popular,329865,0,4
45,327,2020-04-26T14:47:50,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:155:6:0:5,,6,MF,155,0,5
46,327,2020-04-26T14:47:50,with_explanation, [Algorithm:mID:explain_id:imdbClicked:rating], MF:122:6:1:5,,6,MF,122,1,5
